SKU,Location,Quantity
"BIA-S925-CHAIN-001-035-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-017-270-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-040-600","********USE ME ON HOLD*********",0
"BIA-ROSE-HOOP-002","********USE ME ON HOLD*********",0
"S925-ROS-COM-NAE-001","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-055-230-550","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-012","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-120-550","********USE ME ON HOLD*********",0
"TIE-S925-BRA-010","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-042-110-500","********USE ME ON HOLD*********",0
"S925-BC-5966-EAR-2Y","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-011-050-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-013-075-650","********USE ME ON HOLD*********",50
"S925-YEL-BRA-CHA-004-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-016-350-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-060-500","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-031-230-450","********USE ME ON HOLD*********",0
"BIA-ROSE-HOOP-004","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-026-220-400","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-001-008-450","********USE ME ON HOLD*********",100
"S925-WHI-RIN-GEM-002-SAP","********USE ME ON HOLD*********",100
"CS-S925-HOOP-BALI-001","********USE ME ON HOLD*********",0
"GS-ROSE-CHAIN-EXT-001-025","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-001-013-450","********USE ME ON HOLD*********",0
"S925-WHI-PEN-BALL-001","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-036-140-550","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-006-N","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-027-055-410","********USE ME ON HOLD*********",0
"S925-ROS-BRA-CHA-042-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-052-040-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-003-095-450","********USE ME ON HOLD*********",0
"BIA-BRP-CHAIN-060-150-650","********USE ME ON HOLD*********",0
"S925-BC-0551-PEN-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-021-080-190","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-006","********USE ME ON HOLD*********",0
"MS-S925-LOC-001-CC45","********USE ME ON HOLD*********",0
"S925-BC-0381-PEN-3H","********USE ME ON HOLD*********",0
"TIE-S925-ANK-020","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-038-140-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-011-050-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-038-140-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-033-090-500","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-008-025","********USE ME ON HOLD*********",100
"BIA-GP-CHAIN-020-200-500","********USE ME ON HOLD*********",0
"S925-BC-5305-EAR-3H","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-PEN-005-010","********USE ME ON HOLD*********",203
"GS-RP-CHAIN-EXT-001-050","********USE ME ON HOLD*********",0
"S925-BC-5966-EAR-5C","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-025-200-200","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-009","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-001-028-500","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-025-K","********USE ME ON HOLD*********",40
"S925-YEL-EAR-HOOP-020-012","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-003-001","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-R","********USE ME ON HOLD*********",0
"Pavee-crown-swarovsk","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-025-077-550","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-031-230-200","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-CZ-001-203","********USE ME ON HOLD*********",150
"GS-GP-HOOP-015","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-031-230-500","Default",83
"G9K-YEL-PEN-HART-001","Default",99
"BIA-S925-CHAIN-024-190-190","Default",155
"G9K-YEL-EAR-STUD-GEM-CZ-001-005","Default",0
"S925-WHI-RIN-HAM-001-K","Default",71
"S925-WHI-NEC-CHA-027-028-450","Default",0
"S925-WHI-EAR-STUD-010","Default",2
"BIA-GP-CHAIN-008-030-700","Default",63
"BIA-S925-CHAIN-024-140-400","Default",0
"BIA-GP-CHAIN-031-230-550","Default",0
"S925-WHI-BRA-BAN-HAM-002-600","Default",27
"S925-WHI-EAR-SWA-002-001-AB","Default",0
"GS-GP-HOOP-045","Default",0
"S925-WHI-EAR-STUD-022","Default",16
"BIA-S925-CHAIN-007-040-500","Default",4
"BIA-S925-CHAIN-008-025-550","Default",0
"S925-WHI-NEC-PEN-008","Default",0
"G9K-YEL-RIN-WED-001-025-Q","Default",0
"BIA-S925-CHAIN-036-140-180","Default",11
"S925-WHI-PEN-CROS-001","Default",197
"TIE-S925-BRA-026-030-200","Default",3
"S925-WHI-EAR-DROP-017","Default",38
"G9K-YEL-RIN-WED-001-040-O","Default",0
"S925-YEL-NEC-CHA-028-045-500","Default",0
"G9K-YEL-EAR-STUD-GEM-CZ-001-006","Default",0
"BIA-ROSE-CHAIN-041-220-450","Default",0
"BIA-S925-CHAIN-024-120-400","Default",0
"BIA-S925-CHAIN-001-075-400","Default",0
"BIA-S925-CHAIN-001-060-400","Default",0
"BIA-S925-CHAIN-048-050-190","Default",0
"Pave-hoops-12mm","Default",0
"S925-MUL-NEC-LAY-004-013-450","Default",1
"BIA-GP-CHAIN-004-040-600","Default",3
"G9K-YEL-RIN-WED-001-040-W","Default",0
"BIA-S925-CHAIN-008-025-190","Default",0
"S925-BC-0551-PEN-3H","Default",9
"BIA-S925-CHAIN-001-035-650","Default",0
"BIA-S925-HOOP-HIN-010-SINGLE","Default",0
"BIA-S925-CHAIN-001-060-800","Default",0
"BIA-S925-CHAIN-018-120-600","Default",0
"BIA-S925-CHAIN-010-040-360","Default",0
"BIA-S925-CHAIN-012-150-400","Default",0
"BIA-S925-CHAIN-049-050-700","Default",0
"BIA-ROSE-CHAIN-001-035-360","Default",14
"S925-YEL-NEC-CHA-028-030-450","Default",0
"BIA-S925-CHAIN-034-070-550","Default",0
"G9K-YEL-RIN-WED-001-040-P","Default",0
"TIE-S925-ANK-009","Default",0
"S925-BC-0380-PEN-3H","Default",0
"S925-BC-8282-EAR-2Y","Default",0
"S925-BC-8497-EAR-3H","Default",0
"S925-BC-5953-EAR-3H","Default",3
"BIA-S925-CHAIN-053-050-550","Default",0
"BIA-S925-CHAIN-057-100-700","Default",75
"BIA-S925-CHAIN-027-260-550","Default",0
"BIA-S925-CHAIN-008-035-360","Default",34
"BIA-S925-CHAIN-026-220-450","Default",0
"BIA-S925-CHAIN-048-050-400","Default",0
"S925-BC-5953-EAR-5C","Default",3
"BIA-S925-CHAIN-001-030-400","Default",0
"INT-DOCUMENTS","Default",0
"S925-WHI-NEC-CHA-027-079-500","Default",0
"BIA-S925-CHAIN-049-020-550","Default",0
"BIA-ROSE-CHAIN-020-200-190","Default",68
"S925-WHI-RIN-TOE-005","Default",120
"S925-WHI-NEC-CHA-027-055-450","Default",0
"G9K-YEL-BRA-CHA-003-190","Default",0
"S925-BC-1924-PEN-3H","Default",0
"BIA-GP-CHAIN-008-030-360","Default",16
"BIA-S925-CHAIN-024-190-220-250","Default",0
"G9K-YEL-NEC-CHA-008-005-400","Default",0
"S925-WHI-EAR-CEL-006","Default",39
"S925-YEL-EAR-STUD-PERL-001-6to7","Default",44
"S925-YEL-PEN-COIN-002","Default",0
"S925-WHI-EAR-STUD-SWA-008-001","Default",0
"BIA-GP-CHAIN-012-100-450","Default",0
"S925-WHI-EAR-DROP-011","Default",2
"S925-WHI-NEC-CHA-001-028-410","Default",0
"BIA-GP-CHAIN-001-060-700","Default",0
"S925-WHI-PEN-LEAF-002","Default",51
"S925-BC-5940-EAR-1W","Default",25
"S925-WHI-EAR-STUD-042","Default",171
"G9K-YEL-NEC-CHA-007-009-360","Default",0
"TIE-S925-ANK-013","Default",0
"BIA-S925-CHAIN-016-350-180","Default",28
"BIA-S925-CHAIN-008-025-230","Default",0
"S925-YEL-BRA-CHA-042-180","Default",2
"G9K-YEL-RIN-WED-001-025-N","Default",0
"TIE-S925-ANK-005","Default",0
"BIA-S925-CHAIN-057-120-700","Default",0
"BIA-ROSE-HOOP-HIN-045","Default",0
"S925-WHI-EAR-CUFF-011","Default",105
"S925-WHI-EAR-CUFF-012","Default",113
"BIA-S925-CHAIN-022-150-180","Default",5
"S925-WHI-RIN-CEL-006-O","Default",195
"BIA-GP-CHAIN-058-060-700","Default",18
"S925-BC-5953-EAR-6G","Default",0
"BIA-ROSE-CHAIN-019-110-600","Default",0
"S925-WHI-PEN-CROS-007","Default",28
"BIA-S925-CHAIN-016-350-190","Default",23
"S925-WHI-NEC-CHA-029-036-400","Default",0
"S925-WHI-NEC-PEN-014","Default",0
"S925-WHI-NEC-COIN-002-029-450","Default",28
"S925-BLA-NEC-CHA-002-015-450","Default",130
"S925-WHI-NEC-CHA-027-079-450","Default",0
"S925-WHI-EAR-CUFF-013","Default",83
"GS-S925-HOOP-020","Default",0
"PAV-S925-HOOP-BALI-001-015","Default",100
"TIE-GP-BRA-ELA-001","Default",0
"BIA-S925-CHAIN-036-140-190","Default",3
"TIE-S925-ANK-018","Default",0
"TIE-S925-EAR-009","Default",3
"S925-WHI-PEN-SEA-001","Default",31
"BIA-S925-CHAIN-012-150-500","Default",0
"BIA-S925-CHAIN-038-140-450","Default",0
"BIA-S925-CHAIN-026-220-200","Default",0
"S925-BC-8475-EAR-6G","Default",0
"G9K-YEL-EAR-STUD-BALL-001-003","Default",0
"S925-YEL-EAR-STUD-034","Default",171
"BIA-GP-CHAIN-013-075-190","Default",0
"BIA-S925-CHAIN-006-035-550","Default",205
"BIA-GP-CHAIN-019-110-500","Default",0
"TIE-S925-BRA-003","Default",0
"S925-MUL-NEC-LAY-002-010-410","Default",0
"GS-S925-PEN-COIN-001","Default",23
"G9K-YEL-EAR-STUD-BALL-001-006","Default",0
"BIA-ROSE-CHAIN-015-120-400","Default",0
"GL-9K-CHAIN-003-140-510","Default",0
"S925-BC-4107-PIN-5C","Default",0
"S925-YEL-EAR-STUD-042","Default",171
"TIE-S925-BRA-017","Default",0
"PAV-S925-LOC-005-CC45","Default",0
"S925-WHI-EAR-STUD-027","Default",0
"S925-WHI-NEC-CHA-024-047-450","Default",5
"BIA-GP-CHAIN-004-040-500","Default",0
"BIA-S925-CHAIN-029-500-450","Default",8
"S925-BC-8282-EAR-1W","Default",4
"G9K-YEL-RIN-WED-001-025-M","Default",0
"S925-BC-5952-EAR-5C","Default",0
"BIA-S925-CHAIN-001-050-550","Default",0
"S925-BC-0381-PEN-5C","Default",3
"BIA-GP-HOOP-003","Default",0
"BIA-ROSE-CHAIN-012-150-600","Default",0
"BIA-S925-CHAIN-010-080-200","Default",152
"S925-YEL-EAR-STUD-041","Default",171
"S925-BC-1924-PEN-6G","Default",0
"S925-WHI-COM-EAR-004","Default",171
"S925-WHI-EAR-DROP-SWA-001-501","Default",0
"S925-BC-4034-PIN-3H","Default",0
"S925-BC-1505-PEN-3H","Default",0
"S925-BC-1895-PEN-3H","Default",0
"BIA-S925-CHAIN-001-050-800","Default",0
"S925-BC-1861-PEN-7M","Default",0
"S925-WHI-EAR-STUD-021","Default",68
"GP-pearl-9to10","Default",0
"S925-WHI-NEC-LAY-001-017-450","Default",0
"S925-WHI-RIN-CEL-006-Q","Default",15
"S925-BC-0396-PEN-6G","Default",3
"BIA-S925-CHAIN-051-160-700","Default",0
"BIA-ROSE-CHAIN-024-140-550","Default",0
"BIA-S925-CHAIN-051-160-550","Default",0
"BIA-ROSE-CHAIN-012-100-500","Default",54
"BIA-S925-CHAIN-033-090-550","Default",0
"BIA-S925-CHAIN-001-095-450","Default",0
"BIA-S925-CHAIN-038-140-600","Default",0
"S925-WHI-NEC-PEN-CZ-001-204","Default",0
"S925-WHI-EAR-CEL-001","Default",116
"BIA-S925-CHAIN-051-250-500","Default",1
"S925-WHI-PEN-LET-001-G","Default",4
"S925-WHI-EAR-STUD-SWA-012-001","Default",0
"S925-WHI-EAR-DROP-020","Default",90
"CS-S925-HOOP-BALI-002","Default",0
"G9K-YEL-RIN-WED-001-040-L","Default",0
"S925-ROS-COM-NAE-001","Default",56
"BIA-S925-CHAIN-041-220-220-250","Default",178
"gold-curb-chain-500","Default",0
"S925-WHI-EAR-DROP-008","Default",4
"BIA-GP-CHAIN-025-170-450","Default",0
"S925-WHI-EAR-HOOP-016-020","Default",2
"S925-WHI-PEN-ANML-001","Default",3
"S925-MUL-BRA-LAY-001-200","Default",6
"BIA-S925-CHAIN-001-035-400","Default",0
"BIA-S925-CHAIN-038-140-400","Default",0
"S925-WHI-PEN-LET-001-Q","Default",26
"S925-YEL-EAR-STUD-039","Default",172
"S925-WHI-EAR-STUD-041","Default",171
"BIA-S925-CHAIN-013-075-200","Default",2
"S925-WHI-NEC-CHA-025-055-550","Default",3
"TIE-S925-BRA-005","Default",0
"S925-BC-5953-EAR-1W","Default",1
"BIA-S925-CHAIN-016-350-200","Default",56
"S925-WHI-EAR-STUD-023","Default",0
"GS-S925-BRA-27to29","Default",0
"BIA-S925-CHAIN-008-025-450","Default",0
"S925-WHI-RIN-CEL-006-N","Default",53
"BIA-GP-CHAIN-008-035-500","Default",0
"BIA-GP-CHAIN-001-060-800","Default",0
"S925-YEL-EAR-DROP-020","Default",31
"BIA-GP-CHAIN-019-110-600","Default",0
"TIE-S925-BRA-018","Default",0
"BIA-S925-CHAIN-033-090-500","Default",0
"BIA-S925-CHAIN-001-030-550","Default",0
"TIE-S925-ANK-012","Default",0
"BIA-S925-CHAIN-054-250-400","Default",0
"S925-WHI-RIN-HAM-001-R","Default",71
"BIA-GP-CHAIN-022-150-450","Default",0
"BIA-S925-CHAIN-001-050-600","Default",0
"S925-WHI-EAR-SWA-004-207","Default",1
"S925-BC-0389-PEN-5C","Default",0
"S925-WHI-EAR-SWA-004-001-L103","Default",0
"S925-WHI-PEN-LET-001-O","Default",9
"BIA-BRP-CHAIN-060-200","Default",46
"BIA-S925-CHAIN-002-105-600","Default",0
"S925-WHI-EAR-STUD-029","Default",0
"BIA-GP-CHAIN-038-140-500","Default",0
"BIA-S925-HOOP-HIN-020","Default",282
"S925-WHI-EAR-DROP-012","Default",3
"PAV-S925-EAR-CEL-003","Default",0
"BIA-GP-CHAIN-020-200-550","Default",0
"S925-YEL-NEC-CHA-027-028-410","Default",0
"S925-WHI-EAR-HOOP-PEN-009-012","********USE ME ON HOLD*********",199
"S925-BC-0381-PEN-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-011-050-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-048-050-200","********USE ME ON HOLD*********",0
"GS-S925-BRA-SLI-001","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-027-028-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-030-450","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-031-230-500","********USE ME ON HOLD*********",0
"G9K-YEL-EAR-STUD-PERL-001-6to7","********USE ME ON HOLD*********",50
"S925-YEL-EAR-STUD-036","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-046-170-450","********USE ME ON HOLD*********",0
"G9K-YEL-PEN-GEM-CZ-001","********USE ME ON HOLD*********",50
"TIE-S925-BRA-022","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-009-140-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-021-080-600","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-025-P","********USE ME ON HOLD*********",45
"SD-DOCUMENTS","********USE ME ON HOLD*********",50
"S925-WHI-EAR-STUD-018","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-SWA-001-203","********USE ME ON HOLD*********",288
"G9K-YEL-PEN-CROS-001","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-008","********USE ME ON HOLD*********",0
"S925-BC-1984-PEN-3H","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-009-140-450","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-007-012-700","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-017","********USE ME ON HOLD*********",0
"S925-YEL-NEC-PEN-017","********USE ME ON HOLD*********",150
"S925-BC-5952-EAR-1W","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-020-200-400","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-028-045-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-027-260-600","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-029-030-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-012-150-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-006","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-035-650","********USE ME ON HOLD*********",0
"S925-BC-0568-PEN-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-052-040-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-080-450","********USE ME ON HOLD*********",0
"TIE-S925-BRA-ELA-001","********USE ME ON HOLD*********",0
"S925-BC-0396-PEN-5C","********USE ME ON HOLD*********",0
"TIE-S925-ANK-001","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-026","********USE ME ON HOLD*********",200
"MS-S925-LOC-002-CC45","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-022-150-400","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-012-100-450","********USE ME ON HOLD*********",0
"GS-S925-HOOP-007","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-041-220-200","********USE ME ON HOLD*********",0
"BIA-S925-HOOP-HIN-065","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-006-M","********USE ME ON HOLD*********",0
"S925-BC-5953-EAR-3H","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-014-025","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-035-360","********USE ME ON HOLD*********",0
"INT-DOCUMENTS","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-020-200-190","********USE ME ON HOLD*********",0
"S925-BC-5952-EAR-6G","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-036-140-250","********USE ME ON HOLD*********",0
"G9K-YEL-EAR-STUD-GEM-CZ-001-003","********USE ME ON HOLD*********",50
"S925-BC-8497-EAR-1W","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-080-700","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-031-230-190","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-008-005-400","********USE ME ON HOLD*********",100
"S925-WHI-PEN-COIN-002","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-040-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-105-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-049-020-450","********USE ME ON HOLD*********",0
"GS-ROSE-HOOP-055","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-021-080-220-250","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-022-150-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-015-120-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-053-050-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-040-400","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-060-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-060-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-053-050-450","********USE ME ON HOLD*********",0
"G9K-YEL-EAR-STUD-BALL-001-004","********USE ME ON HOLD*********",50
"BIA-S925-CHAIN-008-025-230","********USE ME ON HOLD*********",0
"S925-YEL-EAR-STUD-PERL-001-7to8","********USE ME ON HOLD*********",2
"S925-YEL-BRA-CHA-042-180","********USE ME ON HOLD*********",0
"TIE-S925-ANK-005","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-007-009-400","********USE ME ON HOLD*********",100
"BIA-ROSE-CHAIN-038-140-600","********USE ME ON HOLD*********",0
"MS-S925-TOE-002","********USE ME ON HOLD*********",0
"G9K-YEL-PEN-CROS-004","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-019-110-600","********USE ME ON HOLD*********",0
"S925-WHI-PEN-CROS-007","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-007-040-600","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-024-079-450","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-029-036-400","********USE ME ON HOLD*********",0
"GS-ROSE-CHAIN-EXT-001","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-009-060-500","********USE ME ON HOLD*********",0
"S925-WHI-RIN-GEM-001-I","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-007-040-700","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-009-140-500","********USE ME ON HOLD*********",0
"S925-YEL-BRA-CHA-042-190","********USE ME ON HOLD*********",0
"TIE-GP-BRA-ELA-001","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-035-X","********USE ME ON HOLD*********",20
"BIA-S925-CHAIN-002-105-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-026-220-180","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-SWA-002-MUL-450","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-035-N","********USE ME ON HOLD*********",20
"S925-WHI-PEN-KEY-001","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-019","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-120-650","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-002-263","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-035-700","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-033","********USE ME ON HOLD*********",0
"Pave-hoops-GP-12mm","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-019-110-450","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-031-230-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-007-040-400","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-015-120-400","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-035-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-052-040-250","********USE ME ON HOLD*********",0
"S925-YEL-EAR-STUD-042","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-001-028-450","********USE ME ON HOLD*********",0
"TIE-S925-EAR-003","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-020-200-400","********USE ME ON HOLD*********",0
"S925-WHI-RIN-GEM-002-EME","********USE ME ON HOLD*********",100
"S925-WHI-NEC-CHA-027-028-500","********USE ME ON HOLD*********",0
"S925-BC-8282-EAR-5C","********USE ME ON HOLD*********",0
"G9K-YEL-PEN-CROS-005","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-031-230-450","********USE ME ON HOLD*********",0
"TIE-S925-EAR-006","********USE ME ON HOLD*********",0
"PAV-S925-HOOP-BALI-003-015","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-012-150-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-011-050-400","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LOC-006","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-013-075-600","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LOC-008","********USE ME ON HOLD*********",0
"S925-YEL-NEC-PEN-018","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-029-036-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-012-100-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-015-120-600","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-015-120-700","********USE ME ON HOLD*********",0
"S925-WHI-BRA-SLI-006-EAW","********USE ME ON HOLD*********",50
"S925-WHI-EAR-HOOP-PEN-011-012","********USE ME ON HOLD*********",197
"S925-BC-5310-EAR-2Y","********USE ME ON HOLD*********",0
"S925-BC-1505-PEN-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-025-700","********USE ME ON HOLD*********",0
"S925-WHI-PEN-CROS-002","********USE ME ON HOLD*********",2
"S925-YEL-NEC-CHA-029-044-400","********USE ME ON HOLD*********",0
"S925-WHI-BRA-SLI-006-RAW","********USE ME ON HOLD*********",50
"BIA-S925-CHAIN-007-040-550","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-013","********USE ME ON HOLD*********",0
"S925-BC-0396-PEN-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-160-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-033-090-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-095-450","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-035-R","********USE ME ON HOLD*********",20
"S925-WHI-PEN-LET-001-T","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-031-230-400","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-CZ-001-204","********USE ME ON HOLD*********",150
"BIA-S925-CHAIN-050-190-190","********USE ME ON HOLD*********",0
"BIA-S925-HOOP-005","********USE ME ON HOLD*********",0
"S925-BC-0550-PEN-3H","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-015-120-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-013-075-450","********USE ME ON HOLD*********",50
"BIA-S925-CHAIN-041-220-500","********USE ME ON HOLD*********",0
"GS-RP-CHAIN-EXT-001-100","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-024-055-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-045-140-500","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-009-060-550","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-028-030-500","********USE ME ON HOLD*********",0
"S925-YEL-EAR-STUD-032","********USE ME ON HOLD*********",0
"S925-BC-0568-PEN-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-150-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-024-140-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-005-060-550","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-001-013-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-025-400","********USE ME ON HOLD*********",0
"GS-ROSE-HOOP-007","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-036-140-220-250","********USE ME ON HOLD*********",0
"TIE-S925-ANK-006","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-008","********USE ME ON HOLD*********",0
"S925-BC-0380-PEN-5C","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-060-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-003-095-400","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-SWA-001-001-200","********USE ME ON HOLD*********",0
"gold-curb-chain-600","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-004-040-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-040-800","********USE ME ON HOLD*********",0
